Name,ID,Has Block,Mod,Class
harvestcraft:pambeanCrop,2778,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamsoybeanCrop,2779,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pambellpepperCrop,2780,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamchilipepperCrop,2781,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pameggplantCrop,2782,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamokraCrop,2783,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampeasCrop,2784,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamtomatoCrop,2785,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcottonCrop,2786,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampineappleCrop,2787,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamgrapeCrop,2788,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamkiwiCrop,2789,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcranberryCrop,2790,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamriceCrop,2791,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamseaweedCrop,2792,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco1,2793,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco2,2794,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco3,2795,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco4,2796,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco5,2797,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco6,2798,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco7,2799,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco8,2800,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco9,2801,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco10,2802,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco11,2803,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco12,2804,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco13,2805,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco14,2806,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco15,2807,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco16,2808,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcarrotCake,2809,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcheeseCake,2810,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcherrycheeseCake,2811,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampineappleupsidedownCake,2812,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamchocolatesprinkleCake,2813,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamredvelvetCake,2814,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamlamingtonCake,2815,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampavlovaCake,2816,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamholidayCake,2817,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampumpkincheeseCake,2818,true,harvestcraft,net.minecraft.item.ItemBlock
ProjectBlue:rednetAdaptor,2819,true,ProjectBlue,net.minecraft.item.ItemBlock
RandomThings:playerinterface,2820,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:creativePlayerInterface,2821,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:fluidDisplay,2822,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:advancedFluidDisplay,2823,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:fertilizedDirt,2824,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:fertilizedDirt_tilled,2825,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:itemCollector,2826,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:advancedItemCollector,2827,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:onlineDetector,2828,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:moonSensor,2829,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:bloodMoonSensor,2830,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:notificationInterface,2831,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:lapisLamp,2832,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:wirelessLever,2833,true,RandomThings,lumien.randomthings.Blocks.ItemBlocks.ItemBlockWirelessLever
RandomThings:dyeingMachine,2834,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:spectreGlass,2835,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:energyDistributor,2836,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:enderEnergyDistributor,2837,true,RandomThings,net.minecraft.item.ItemBlock
RandomThings:spectreBlock,2838,true,RandomThings,lumien.randomthings.Blocks.ItemBlocks.ItemBlockColored
RandomThings:imbuingStation,2839,true,RandomThings,net.minecraft.item.ItemBlock
ReactorCraft:reactorcraft_block_reactor,2840,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_mats,2841,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockReactorMat
ReactorCraft:reactorcraft_block_coriumflowing,2842,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_modelreactor,2843,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_machine,2844,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_modelmachine,2845,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_ore,2846,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockReactorOre
ReactorCraft:reactorcraft_block_fluorite,2847,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockFluorite
ReactorCraft:reactorcraft_block_fluoriteore,2848,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockFluorite
ReactorCraft:reactorcraft_block_steam,2849,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_duct,2850,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_line,2851,true,ReactorCraft,Reika.DragonAPI.Instantiable.ItemBlockCustomLocalization
ReactorCraft:reactorcraft_block_injectormulti,2852,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockMultiBlock
ReactorCraft:reactorcraft_block_heatermulti,2853,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockMultiBlock
ReactorCraft:reactorcraft_block_solenoidmulti,2854,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockMultiBlock
ReactorCraft:reactorcraft_block_generatormulti,2855,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockMultiBlock
ReactorCraft:reactorcraft_block_turbinemulti,2856,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockMultiBlock
ReactorCraft:reactorcraft_block_flywheelmulti,2857,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockMultiBlock
ReactorCraft:reactorcraft_block_lamp,2858,true,ReactorCraft,Reika.ReactorCraft.Items.ItemBlockLampMulti
RedstoneArsenal:Storage,2859,true,RedstoneArsenal,cofh.redstonearsenal.block.ItemBlockStorage
RefinedRelocation:blockExtender,2860,true,RefinedRelocation,com.dynious.refinedrelocation.item.ItemBlockExtender
RefinedRelocation:buffer,2861,true,RefinedRelocation,com.dynious.refinedrelocation.item.ItemBuffer
RefinedRelocation:sortingChest,2862,true,RefinedRelocation,net.minecraft.item.ItemBlock
RefinedRelocation:sortingConnector,2863,true,RefinedRelocation,com.dynious.refinedrelocation.item.ItemSortingConnector
RefinedRelocation:filteringHopper,2864,true,RefinedRelocation,net.minecraft.item.ItemBlock
RefinedRelocation:relocationPortal,2865,true,RefinedRelocation,net.minecraft.item.ItemBlock
RefinedRelocation:relocationController,2866,true,RefinedRelocation,com.dynious.refinedrelocation.item.ItemRelocationController
RefinedRelocation:powerLimiter,2867,true,RefinedRelocation,com.dynious.refinedrelocation.item.ItemPowerLimiter
RefinedRelocation:sortingIronChest,2868,true,RefinedRelocation,com.dynious.refinedrelocation.item.ItemSortingIronChest
RefinedRelocation:sortingBarrel,2869,true,RefinedRelocation,net.minecraft.item.ItemBlock
Sanguimancy:BlockAltarDiviner,2870,true,Sanguimancy,tombenpotter.sanguimancy.blocks.items.ItemBlockAltarDiviner
Sanguimancy:BlockAltarEmitter,2871,true,Sanguimancy,tombenpotter.sanguimancy.blocks.items.ItemBlockAltarEmitter
Sanguimancy:BlockSacrificeTransfer,2872,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockIllusion,2873,true,Sanguimancy,tombenpotter.sanguimancy.blocks.items.ItemBlockIllusion
Sanguimancy:BlockCorruptionCrystallizer,2874,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockLumpCleaner,2875,true,Sanguimancy,tombenpotter.sanguimancy.blocks.items.ItemBlockBloodCleanser
Sanguimancy:BlockBloodTank,2876,true,Sanguimancy,tombenpotter.sanguimancy.blocks.items.ItemBlockBloodTank
Sanguimancy:BlockDimensionalPortal,2877,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockBloodStoneStairs,2878,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockLargeBloodStoneStairs,2879,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockBloodStoneSlab,2880,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockLargeBloodStoneSlab,2881,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockItemSNPart,2882,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockBloodInterface,2883,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockSimpleSoulKnot,2884,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockToggledSoulKnot,2885,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockSimpleSoulBranch,2886,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockRitualRepresentation,2887,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockEthereal,2888,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockEtherealCorrupted,2889,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockEtehrealToggled,2890,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockEtherealBound,2891,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockEtherealBoundCorrupted,2892,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockEtherealBoundToggled,2893,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockEtherealPersonal,2894,true,Sanguimancy,net.minecraft.item.ItemBlock
Sanguimancy:BlockAltarManipulator,2895,true,Sanguimancy,tombenpotter.sanguimancy.blocks.items.ItemBlockAltarManipulator
StargateTech2:block.naquadah,2896,true,StargateTech2,lordfokas.stargatetech2.core.ItemBlockNaquadah
StargateTech2:block.busCable,2897,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.shieldController,2898,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.shieldEmitter,2899,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.particleIonizer,2900,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.shield,2901,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.transportRing,2902,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.invisible,2903,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.stargate,2904,true,StargateTech2,lordfokas.stargatetech2.transport.ItemBlockStargate
StargateTech2:block.naquadahRail,2905,true,StargateTech2,net.minecraft.item.ItemBlock
StargateTech2:block.lanteanWall,2906,true,StargateTech2,lordfokas.stargatetech2.world.ItemBlockLanteanWall
StevesFactoryManager:BlockMachineManagerName,2907,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableName,2908,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableRelayName,2909,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemRelay
StevesFactoryManager:BlockCableOutputName,2910,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableInputName,2911,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableCreativeName,2912,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableIntakeName,2913,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemIntake
StevesFactoryManager:BlockCableBUDName,2914,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableBreakerName,2915,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesFactoryManager:BlockCableClusterName,2916,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemCluster
StevesFactoryManager:BlockCableCamouflageName,2917,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemCamouflage
StevesFactoryManager:BlockCableSignName,2918,true,StevesFactoryManager,net.minecraft.item.ItemBlock
StevesAddons:cable_rf,2919,true,StevesAddons,net.minecraft.item.ItemBlock
StevesAddons:cable_ae,2920,true,StevesAddons,net.minecraft.item.ItemBlock
StevesCarts:BlockCargoManager,2921,true,StevesCarts,net.minecraft.item.ItemBlock
StevesCarts:BlockJunction,2922,true,StevesCarts,net.minecraft.item.ItemBlock
StevesCarts:BlockAdvDetector,2923,true,StevesCarts,net.minecraft.item.ItemBlock
StevesCarts:BlockCartAssembler,2924,true,StevesCarts,net.minecraft.item.ItemBlock
StevesCarts:BlockActivator,2925,true,StevesCarts,net.minecraft.item.ItemBlock
StevesCarts:BlockDistributor,2926,true,StevesCarts,net.minecraft.item.ItemBlock
StevesCarts:BlockDetector,2927,true,StevesCarts,vswe.stevescarts.Items.ItemBlockDetector
StevesCarts:upgrade,2928,true,StevesCarts,vswe.stevescarts.Items.ItemUpgrade
StevesCarts:BlockLiquidManager,2929,true,StevesCarts,net.minecraft.item.ItemBlock
StevesCarts:BlockMetalStorage,2930,true,StevesCarts,vswe.stevescarts.Items.ItemBlockStorage
StevesWorkshop:production_table,2931,true,StevesWorkshop,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.essentia.provider,2932,true,thaumicenergistics,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.infusion.provider,2933,true,thaumicenergistics,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.gear.box,2934,true,thaumicenergistics,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.golem.gear.box,2935,true,thaumicenergistics,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.essentia.cell.workbench,2936,true,thaumicenergistics,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.arcane.assembler,2937,true,thaumicenergistics,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.knowledge.inscriber,2938,true,thaumicenergistics,net.minecraft.item.ItemBlock
thaumicenergistics:thaumicenergistics.block.essentia.vibration.chamber,2939,true,thaumicenergistics,net.minecraft.item.ItemBlock
ThaumicExploration:autoSorter,2940,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:trashJar,2941,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:boundChest,2942,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:floatCandle,2943,true,ThaumicExploration,thaumcraft.common.blocks.BlockCandleItem
ThaumicExploration:meltyIce,2944,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:boundJar,2945,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:thinkTankJar,2946,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:everfullUrn,2947,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:everburnUrn,2948,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:soulBrazier,2949,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:crucibleSouls,2950,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThaumicExploration:replicator,2951,true,ThaumicExploration,net.minecraft.item.ItemBlock
ThermalDynamics:ThermalDynamics_0,2952,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
ThermalDynamics:ThermalDynamics_16,2953,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
ThermalDynamics:ThermalDynamics_32,2954,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
ThermalDynamics:ThermalDynamics_48,2955,true,ThermalDynamics,cofh.thermaldynamics.duct.ItemBlockDuct
TSteelworks:molten.limestone,2956,true,TSteelworks,net.minecraft.item.ItemBlock
TSteelworks:liquid.cement,2957,true,TSteelworks,net.minecraft.item.ItemBlock
TSteelworks:HighOven,2958,true,TSteelworks,toops.tsteelworks.common.items.blocks.HighOvenItemBlock
TSteelworks:ScorchedSlab,2959,true,TSteelworks,toops.tsteelworks.common.items.blocks.TsSlabItemBlock
TSteelworks:dustStorage,2960,true,TSteelworks,toops.tsteelworks.common.items.blocks.DustStorageItemBlock
TSteelworks:Limestone,2961,true,TSteelworks,toops.tsteelworks.common.items.blocks.LimestoneItemBlock
TSteelworks:LimestoneSlab,2962,true,TSteelworks,toops.tsteelworks.common.items.blocks.TsSlabItemBlock
TSteelworks:Cement,2963,true,TSteelworks,toops.tsteelworks.common.items.blocks.CementItemBlock
TSteelworks:tile.Machine.Turbine,2964,true,TSteelworks,net.minecraft.item.ItemBlock
TSteelworks:blockCharcoal,2965,true,TSteelworks,net.minecraft.item.ItemBlock
TMechworks:RedstoneMachine,2966,true,TMechworks,tmechworks.items.blocks.RedstoneMachineItem
TMechworks:Dynamo,2967,true,TMechworks,net.minecraft.item.ItemBlock
TMechworks:SignalBus,2968,true,TMechworks,tmechworks.items.blocks.SignalBusItem
TMechworks:SignalTerminal,2969,true,TMechworks,tmechworks.items.blocks.SignalTerminalItem
TMechworks:MeshFilter,2970,true,TMechworks,tmechworks.items.blocks.ItemBlockWithMetadata
witchery:belladonna,2971,true,witchery,net.minecraft.item.ItemBlock
witchery:mandrake,2972,true,witchery,net.minecraft.item.ItemBlock
witchery:artichoke,2973,true,witchery,net.minecraft.item.ItemBlock
witchery:snowbell,2974,true,witchery,net.minecraft.item.ItemBlock
witchery:wormwood,2975,true,witchery,net.minecraft.item.ItemBlock
witchery:mindrake,2976,true,witchery,net.minecraft.item.ItemBlock
witchery:wolfsbane,2977,true,witchery,net.minecraft.item.ItemBlock
witchery:garlicplant,2978,true,witchery,net.minecraft.item.ItemBlock
witchery:witchsapling,2979,true,witchery,com.emoniph.witchery.blocks.BlockWitchSapling.ClassItemBlock
witchery:witchlog,2980,true,witchery,com.emoniph.witchery.blocks.BlockWitchLog.ClassItemBlock
witchery:witchleaves,2981,true,witchery,com.emoniph.witchery.blocks.BlockWitchLeaves.ClassItemBlock
witchery:voidbramble,2982,true,witchery,net.minecraft.item.ItemBlock
witchery:bramble,2983,true,witchery,com.emoniph.witchery.blocks.BlockBramble.ClassItemBlock
witchery:glintweed,2984,true,witchery,net.minecraft.item.ItemBlock
witchery:spanishmoss,2985,true,witchery,net.minecraft.item.ItemBlock
witchery:leapinglily,2986,true,witchery,com.emoniph.witchery.item.ItemLeapingLily
witchery:plantmine,2987,true,witchery,com.emoniph.witchery.blocks.BlockPlantMine.ClassItemBlock
witchery:embermoss,2988,true,witchery,net.minecraft.item.ItemBlock
witchery:crittersnare,2989,true,witchery,com.emoniph.witchery.blocks.BlockCritterSnare.ClassItemBlock
witchery:grassper,2990,true,witchery,net.minecraft.item.ItemBlock
witchery:bloodrose,2991,true,witchery,net.minecraft.item.ItemBlock
witchery:somniancotton,2992,true,witchery,net.minecraft.item.ItemBlock
witchery:web,2993,true,witchery,net.minecraft.item.ItemBlock
witchery:vine,2994,true,witchery,net.minecraft.item.ItemBlock
witchery:cactus,2995,true,witchery,net.minecraft.item.ItemBlock
witchery:lilypad,2996,true,witchery,net.minecraft.item.ItemBlock
witchery:demonheart,2997,true,witchery,net.minecraft.item.ItemBlock
witchery:wolfhead,2998,true,witchery,com.emoniph.witchery.item.ItemWolfHead
